source_loc,source_complexity,source_out_degree,source_pagerank,source_betweenness,source_is_entry,target_loc,target_complexity,target_in_degree,target_out_degree,target_pagerank,target_betweenness,target_is_test,dependency_distance,direct_dependency,shared_dependencies_count,shared_dependents_count,same_module,affected
290.28459801266496,1.5827628511006577,5,0.0030419708049604093,0.0007060752771777779,0.0,63.401503323569415,4.546181783111789,6,4,0.002129086685091364,0.0008781234492848702,0.0,4.0,0.0,0.0,0.0,0.0,1
152.914363468374,3.946791393966711,2,0.011347638589711979,0.0039041895361447056,1.0,16.038932918321315,4.837419310049903,7,4,0.001884955071967634,0.0005199261969151926,0.0,1.0,1.0,0.0,2.0,1.0,1
29.095010019915758,3.108616977340875,6,0.008157052286609274,0.00017543345385365454,0.0,55.96310216389875,1.4225306014977162,3,1,0.010054408166353756,0.0007749975880405617,1.0,99.0,0.0,0.0,0.0,0.0,0
26.054319099973068,8.130882360140575,4,0.007772076804046381,0.001586269552565649,1.0,41.00967664195336,8.380149814592812,4,3,0.0035311997402372713,0.00013510623380766622,0.0,1.0,1.0,5.0,2.0,1.0,1
26.208913826580563,9.64648893795019,2,0.0025727024820508503,0.001378905794200795,0.0,107.78721514552579,4.925079690113664,5,3,8.13621416445376e-05,0.0001494282263557017,0.0,2.0,0.0,2.0,2.0,0.0,1
39.02029835683817,3.3756842047166122,4,0.00045179246997369626,0.0015839471876420914,0.0,30.310308042633967,3.345479265594518,1,4,0.001636991980969773,0.00029734261616410967,0.0,2.0,0.0,0.0,0.0,0.0,1
69.51422646886836,5.051550407992279,6,0.0053385948163144695,0.0004006247662224113,0.0,129.75608692487668,5.91017483876152,1,5,0.0038918880844645756,0.003551677704721345,1.0,99.0,0.0,0.0,0.0,0.0,0
55.242965342426935,5.302114614166582,5,0.0006811615958179978,0.0016980238531103921,1.0,105.26934857671047,3.434166711005269,3,3,7.132629032533528e-05,0.000773311750129967,0.0,1.0,1.0,2.0,3.0,0.0,1
37.53783940431532,4.209284928205047,5,0.009743673757259591,0.0006677423674336623,0.0,72.36264140923234,6.591463838068667,1,4,0.0014447101698316308,0.0005976498209427955,0.0,2.0,0.0,2.0,1.0,1.0,1
85.7096699119839,3.773129139078611,6,0.0037482658624785367,0.0013592282624212276,0.0,22.953483788621316,2.705490232143971,3,10,0.006464788316382084,0.0018144761237053903,0.0,2.0,0.0,1.0,2.0,1.0,1
22.01876229818709,2.4711461095080134,4,0.0009938314224668902,0.0005172140910745946,0.0,216.0562738209132,8.570091399614181,3,4,0.0025201132606160613,3.451683846457369e-05,0.0,2.0,0.0,1.0,0.0,0.0,1
37.64124096019218,1.4777180385964779,8,0.009123255227841553,0.0009857873901467915,1.0,52.73296195732134,4.12142904706112,3,2,0.0011955348107519819,0.00012209476979026262,0.0,99.0,0.0,0.0,0.0,0.0,0
46.50217745766776,2.463261003241633,0,0.008429525097290818,0.0014123152499648818,0.0,147.84186579927808,8.516670968046162,1,2,0.0006487579623866729,3.125611974856917e-05,0.0,3.0,0.0,0.0,0.0,0.0,1
58.714775028782,4.122505355083241,2,0.014435107271001647,0.000704115006837597,0.0,19.5801081020795,10.486244952206915,4,1,0.006539018452978124,0.002156155420605411,0.0,1.0,1.0,2.0,1.0,1.0,1
133.03488088247295,1.8165521038748205,1,0.004393417010809075,0.0016255246433547585,0.0,250.82278003135144,2.9181717695841627,3,0,0.002794594011575957,0.0004926169470527009,1.0,99.0,0.0,0.0,0.0,0.0,0
27.818868970295224,4.897646005453357,1,0.006712526538359954,0.000605832553416829,0.0,106.5884881779123,1.1558844033950137,2,3,0.009765091728181175,0.0020160521191716694,0.0,3.0,0.0,0.0,0.0,0.0,1
67.76233240265022,4.515604532354284,6,0.008529147515314328,0.002871915538808481,0.0,183.8232959477178,1.1034125351917883,0,2,0.006029437165255072,0.00019582549245703357,0.0,1.0,1.0,2.0,2.0,0.0,1
81.80037770478084,3.1116764746424956,8,0.0017271318149575127,0.001246784043545615,0.0,19.32328544703028,1.9533072503743,2,4,0.009612041553783892,0.002209515067947754,0.0,99.0,0.0,0.0,0.0,0.0,0
13.805107980512684,3.679970261892569,3,0.003116112088312327,0.0005557446112963968,0.0,38.79644653751708,1.8153743454681577,2,3,0.0032688587340498985,0.0016376202973292322,0.0,1.0,1.0,2.0,2.0,1.0,1
84.82664165196881,1.977833280729296,3,0.006971166670330125,0.0005235372150291561,0.0,11.164099377757744,2.8932428494847726,3,5,0.0008186002255998019,0.0012049163438871847,0.0,3.0,0.0,0.0,0.0,0.0,1
24.956900158193314,6.967439820472345,8,0.0032578979163941004,0.0005520048738338737,0.0,13.838322209795917,6.480318369732268,1,2,0.002693652738385207,7.268679650202815e-05,1.0,3.0,0.0,0.0,0.0,0.0,0
15.38111447034434,6.897910573692637,4,0.0028876219294044904,0.004197649641321443,0.0,25.04104287605327,3.155001567585672,2,9,0.0003013179953152136,0.0015585381421272084,0.0,3.0,0.0,0.0,0.0,0.0,1
247.89502348055447,2.160666695545185,3,0.01058000858748549,0.00021975923034951123,0.0,186.72714685515976,4.530601095003522,4,6,0.00860522883445703,0.0002795113857313332,0.0,99.0,0.0,0.0,0.0,0.0,0
279.6504273968938,2.1938443027955343,9,0.00478080463125903,0.0003320294320913082,0.0,71.01131442276863,5.558432406339395,2,4,0.0004589925055292088,0.000841220259117407,0.0,1.0,1.0,2.0,2.0,0.0,1
142.18652582503015,2.481242493814838,2,0.003025091758599757,0.0007336876213943792,0.0,27.667988403748954,5.246789230381368,2,3,0.010925159912154548,0.001382211109520675,0.0,3.0,0.0,0.0,0.0,0.0,1
39.063028797500664,5.969612937711723,5,0.00188117840839368,0.0016680952020342536,0.0,190.49933934583615,1.903538140210101,5,2,0.0008009279470565784,0.0003295059195040724,0.0,3.0,0.0,0.0,0.0,0.0,1
18.2221852002005,5.292331829579904,5,0.002788731722106088,0.0006839992540686176,0.0,85.76246778346271,2.170986659760623,3,3,0.0007142860878650618,0.0003494496114777708,0.0,2.0,0.0,1.0,2.0,1.0,1
102.22006104789294,7.834659537933149,4,0.0013273169611306328,0.0007971621510980113,0.0,147.4958088348511,2.3915275083856686,4,2,0.005387674136070473,0.0017344047653684806,0.0,3.0,0.0,0.0,0.0,0.0,1
56.40726740683186,8.356962231101129,3,0.0020330576430884865,9.298354406481193e-05,0.0,162.21949965424162,2.296240404316726,1,2,0.013223893636245078,0.001364541101758705,1.0,3.0,0.0,0.0,0.0,0.0,1
20.41217871635589,1.7369422523438827,6,0.004229573664493034,0.0005791431682911399,0.0,88.36268663840254,3.9489284299371024,7,3,0.0007413529184489952,0.00012635475835578793,0.0,4.0,0.0,0.0,0.0,0.0,1
64.68377825073202,5.845241979680965,3,0.0007890967425065493,0.0003128563687270975,1.0,21.714098141840175,2.3817860210009982,4,4,0.0027797044014343675,0.0009451751915672774,0.0,1.0,1.0,2.0,1.0,1.0,1
12.799497715478328,8.160736493350658,2,0.0068558089406449176,0.0005267842912639258,0.0,345.84419707397456,3.175185314584803,1,3,0.005545170166416265,0.0002062612783991251,0.0,1.0,1.0,2.0,1.0,1.0,1
202.0338309914419,3.543015343029592,1,0.019540264445696315,0.0001703668340026668,0.0,28.590630502106734,4.21013773298781,6,3,0.0022886668144951384,0.0007363805483476595,1.0,99.0,0.0,0.0,0.0,0.0,0
33.95662214725489,4.2728909941981,2,0.007250945706331408,0.0008518567760547368,0.0,71.83069806678165,1.2244955533082216,4,0,0.002148347173644112,0.000844368118324396,0.0,2.0,0.0,2.0,0.0,0.0,1
96.90046388519843,3.9031147305182743,1,0.006944183468058387,0.0005721772369966193,0.0,116.78696169090946,2.582419111469761,3,4,0.004198592413152034,9.676352047479215e-05,0.0,4.0,0.0,0.0,0.0,0.0,1
39.88372653260989,4.0052655222766385,3,0.003914197491997033,0.003444139793452387,0.0,16.553295976600815,2.3487111399127176,4,4,8.005693965799145e-05,0.0012677554502978474,0.0,2.0,0.0,1.0,0.0,0.0,1
68.7288716727383,6.95342179866024,8,0.002301475850730894,0.003922794053855098,0.0,61.349259380185714,3.5889681137699334,4,2,0.0011825366992619475,0.001244181280684763,0.0,1.0,1.0,1.0,1.0,0.0,1
73.2979038385438,11.198723851314876,1,0.0025730957155485675,0.00010786256104097765,0.0,33.21680663290288,3.9765970668044126,5,4,0.0008909476880218166,0.000883513910750876,0.0,1.0,1.0,5.0,3.0,0.0,1
26.35108796063246,9.323778786984345,4,0.0018022927360224561,4.7841550993421656e-05,0.0,21.80578059027026,6.733405461777849,3,4,0.0006592013557902398,0.0012887033535384047,0.0,1.0,1.0,1.0,1.0,0.0,1
289.4245706188981,3.196012838344628,8,0.016353519814011567,0.0006241847741405532,0.0,5.7104989491477856,6.023425428598676,2,2,0.0026328219121589808,0.0006387128002940793,0.0,99.0,0.0,0.0,0.0,0.0,0
129.37963017105125,5.060987665009615,3,0.0018314050410100258,0.0013517553334387407,0.0,128.33134454060985,2.693411318207059,3,2,0.0056434419836766635,1.3115683191865474e-05,0.0,1.0,1.0,1.0,3.0,1.0,1
234.40755354332657,2.6915599421057843,3,0.004479256030443489,0.002153686308271782,0.0,13.762725287486235,3.0275308989806073,4,2,0.006949939889643111,0.00013258928987915566,0.0,99.0,0.0,0.0,0.0,0.0,0
190.17215980273573,2.8493685556697868,7,0.0165113944177468,6.963646146035067e-05,0.0,131.28170174881544,3.165314679287545,2,4,0.01794778033197676,0.0006588188371324182,0.0,3.0,0.0,0.0,0.0,0.0,1
82.884352990662,4.1628709542068165,4,0.005329635325769058,0.0005953990399558328,0.0,60.08112326053547,5.490826089445727,7,3,0.0017703963314489952,0.0019032452166001903,0.0,2.0,0.0,2.0,1.0,1.0,1
213.9548303415524,2.805750641623855,2,0.007830011805614134,0.00048005527611567406,0.0,63.221939988665575,7.1817653089189255,2,4,0.010443514045606832,0.0008381771561876659,0.0,3.0,0.0,0.0,0.0,0.0,1
17.41243671624925,3.0487520179707985,1,0.006782195550381655,7.75624242345947e-05,0.0,110.8434501210822,4.791286928810663,4,3,0.0006175070707976687,0.00040900370096651103,0.0,99.0,0.0,0.0,0.0,0.0,0
27.450775570501396,4.990470069651634,7,0.00400711933938703,0.001165693990478027,0.0,47.73260124695756,4.029135137738468,3,5,0.003549110167072825,0.0006120923722186071,0.0,3.0,0.0,0.0,0.0,0.0,1
13.702557254946557,5.797130195892016,5,0.00022916585934176353,0.000794089971260332,0.0,31.52319295396671,1.6492904725577708,0,3,0.003920716282485351,0.002042247691779008,0.0,4.0,0.0,0.0,0.0,0.0,0
41.48256694424695,5.706595619004772,2,0.0044797928020505065,0.00046436214342578824,0.0,13.96617648660296,3.4401090859497807,4,4,0.0033457211839084872,0.001043419560046245,1.0,2.0,0.0,4.0,4.0,1.0,1
49.37042334353749,5.739972583006761,6,0.0021525104854780977,0.0005055976460259639,0.0,55.69619239913016,5.873085152291963,2,1,0.00404280455034416,0.00018234510087216144,0.0,3.0,0.0,0.0,0.0,0.0,1
35.324835456706055,2.0501283603349716,3,0.018637400745898605,8.502438049297014e-05,0.0,53.33422864263484,3.4970902439277887,2,2,0.0016086238334222878,0.0031778069294988542,0.0,99.0,0.0,0.0,0.0,0.0,0
151.16462921927473,2.725425380612644,3,0.006333076226756925,0.00046365907872017567,0.0,25.879605882129,3.4337492153390787,1,1,0.005530170759211616,0.0002630055331206962,0.0,3.0,0.0,0.0,0.0,0.0,1
45.29815996238961,4.432251055819005,1,0.0029666766907941455,0.00023416472507161638,0.0,59.98598336812852,1.685683867677346,2,6,0.0004785620713513416,0.0001900507618755159,0.0,3.0,0.0,0.0,0.0,0.0,1
36.38422721073994,7.942150475902288,5,0.0013190585536894484,0.0013837742846202566,0.0,39.721314385082955,7.455734727318923,3,4,0.0039086860270936405,0.00117132272917705,0.0,99.0,0.0,0.0,0.0,0.0,0
72.59256665661968,14.91999163359917,3,0.0022131064680903233,0.00024282116629359662,0.0,103.24868965499802,1.7585464508320612,1,1,0.0012174812632259318,0.00040012318510800114,1.0,2.0,0.0,1.0,0.0,0.0,1
22.151851825650308,5.180935840343829,4,0.001214214402760896,0.0009999159120882065,0.0,54.18881821261326,7.607175989908081,1,0,0.0155252415188924,6.376202596349591e-05,0.0,2.0,0.0,4.0,1.0,0.0,1
139.6386876619785,6.565057122303549,4,0.0011216326989763514,0.0006358520595251662,0.0,167.7945471646029,4.018663525724762,4,5,0.00029892420552174513,0.00318422656056456,0.0,4.0,0.0,0.0,0.0,0.0,1
16.198069504904723,1.9340191777603857,7,0.0009067746854335289,0.0020612353469399484,0.0,48.786549815296326,8.86963257750389,3,2,0.003166771061737942,0.0007138884125249748,0.0,1.0,1.0,2.0,1.0,1.0,1
356.7317071669856,6.461621573413316,4,0.00404226952930004,0.00017128810129279527,0.0,136.0856185097421,5.54652031738777,4,2,0.0003945202375366955,6.947087668639955e-05,0.0,1.0,1.0,2.0,4.0,1.0,1
128.3587020993209,12.578616911752613,3,0.0014590911273531138,0.00016665466022186995,0.0,49.103828690329244,5.952284811484888,2,4,0.02052767405406299,3.7738921200525e-05,0.0,3.0,0.0,0.0,0.0,0.0,1
27.723155240470877,2.719821088720788,2,0.008533206277801436,0.0007545698266172543,0.0,53.991448476345035,3.2559305901706392,2,4,0.005295550552198973,0.0008105571883486776,0.0,1.0,1.0,1.0,1.0,0.0,1
10.442993630074838,3.1062017949991323,2,0.006503186567877909,0.001422407400543443,0.0,32.41889468701333,3.5575825768334095,4,2,0.0027723568428176804,0.00146055094673691,0.0,2.0,0.0,1.0,1.0,0.0,1
145.19174219889007,7.0818168197687905,2,0.010862012663860523,0.001315052660356251,0.0,35.66645215602574,3.2707850654352733,1,3,0.0062734545257957935,0.0019157364294960751,1.0,99.0,0.0,0.0,0.0,0.0,0
108.16767259096358,4.399316606860527,4,0.0011278797547302642,0.00017042391637879758,0.0,167.27471261952738,2.339168970949408,4,5,0.005001331669996992,0.0002811347980878904,0.0,2.0,0.0,5.0,2.0,0.0,1
114.45303270303992,1.4276175331148784,4,0.004019226449541767,4.871118169455809e-05,0.0,20.160706783488486,4.037821245753151,3,1,0.004773224747386223,0.0002310146393594509,0.0,4.0,0.0,0.0,0.0,0.0,1
128.01716208348108,3.215328796117812,4,0.0016523218766397525,0.0009339447993109324,0.0,12.769474815627646,2.1125109023829944,3,3,0.004100231247309439,0.002277062772111008,0.0,2.0,0.0,1.0,3.0,0.0,1
16.154341241103708,9.622785427552934,4,0.010706722458955552,0.0014022361569760852,0.0,111.39189619129935,2.636432716665883,1,7,0.001954420445606747,6.746779397707295e-05,0.0,1.0,1.0,4.0,0.0,0.0,1
45.5114137932986,3.6636887475333335,5,0.000436943723719679,0.0009560519335262239,0.0,56.610334811559106,2.598548771865466,3,1,0.00015244522698669248,0.0011487531754777514,0.0,1.0,1.0,5.0,1.0,1.0,1
19.852008368355975,3.6619165344799858,3,0.007521468584937994,0.0013898503320687952,0.0,25.098775484996086,2.719117274287127,2,5,0.001830047555194966,0.00017526995618119515,0.0,2.0,0.0,2.0,1.0,0.0,1
169.08236573265782,6.81885261456666,3,0.022820729341266235,0.002244301046287729,0.0,38.98032330821637,2.40314587848965,2,2,0.0019532565987307473,3.32046508040166e-05,0.0,2.0,0.0,0.0,1.0,0.0,1
88.10409533698993,5.29068810976069,1,0.006992861901682299,0.00042276262205496085,0.0,49.65445833651814,1.5950848538019655,4,0,0.015319374923899037,4.536002554122552e-05,0.0,2.0,0.0,1.0,2.0,1.0,1
42.14550410010408,3.5489889965012797,6,0.009508674810888343,0.001272575911114838,0.0,58.80991582611674,2.0742884774186376,4,1,0.003167763845087405,0.0018559910919965913,0.0,3.0,0.0,0.0,0.0,0.0,1
15.25344526438263,2.98926669554623,6,0.009080747368812944,0.0002438511468339529,0.0,108.23927348739551,4.5787345040091365,4,3,0.0032514764504618164,0.003147464157191756,0.0,99.0,0.0,0.0,0.0,0.0,0
39.7990680328283,19.217629057228912,5,0.0021811421596667204,0.0016086963347757375,1.0,35.08741162596225,2.9483482086693336,3,2,0.0009059806942189581,0.003539102754340459,0.0,2.0,0.0,1.0,1.0,0.0,1
41.465137054730505,8.690540971596647,4,0.0015766570121209748,0.002005572749951372,0.0,72.71394731973432,3.1372645719623,4,3,0.0011092605926483075,0.0012643106681279905,0.0,99.0,0.0,0.0,0.0,0.0,0
114.63006271661926,5.738722546508249,3,0.00832300335646921,0.0009359572054502858,0.0,113.0239112716387,7.21707270099224,6,4,0.007131547414397002,0.0013715215885563095,0.0,99.0,0.0,0.0,0.0,0.0,0
91.19114871408159,5.955435274641418,2,0.00032313784850562116,0.000766177060088228,0.0,116.38688718595202,9.448310196306183,2,2,0.003218573045142963,0.00037048396811293006,0.0,99.0,0.0,0.0,0.0,0.0,0
184.58015299212119,4.019791049399988,3,0.005060903530169908,0.0007742346849802293,0.0,22.601505553286174,7.993658676862265,2,2,0.005006746471742832,0.0012132808855408427,0.0,3.0,0.0,0.0,0.0,0.0,1
61.12529067010478,5.253607095035651,4,0.006135408590867452,0.0006357688537606623,1.0,30.862950407544044,7.611430444322123,4,2,0.0027807169819646523,0.0005396874120687849,0.0,2.0,0.0,3.0,3.0,1.0,1
20.18979148924015,3.774502195870826,4,0.006361726211579939,0.0019520024023763757,0.0,59.218173477161024,5.380783058332112,4,0,0.008028530444488575,0.0005920219268960721,0.0,4.0,0.0,0.0,0.0,0.0,1
109.93010754532796,2.582861138883663,4,0.001440059572791379,0.0029249418931348646,0.0,135.17373518427854,6.499475403267253,1,3,0.012066385497302448,0.0008308413260208798,0.0,2.0,0.0,3.0,1.0,0.0,1
124.43142024614913,5.375042832567354,8,0.006819791001286351,0.0002662155321979597,0.0,98.76645379804788,6.785883082156322,1,4,0.005227514478799586,0.000633010858544988,0.0,99.0,0.0,0.0,0.0,0.0,0
75.91099959086631,3.5875686847913544,3,0.004006175638333209,0.0010368094520246116,0.0,57.618850604550865,6.969100314025346,3,6,0.0010384883710769963,0.00026044311812946933,0.0,1.0,1.0,0.0,0.0,0.0,1
127.91119733770915,5.539919420466623,4,0.016672659244267016,0.0009269552860746366,0.0,252.1193318608479,2.0408070421369464,2,6,0.0008980187663316411,0.001661500477906262,0.0,3.0,0.0,0.0,0.0,0.0,1
64.46517852082223,6.158549516961956,3,0.000973043452678006,0.0002617329015231607,0.0,39.68069658604706,3.2897569495612835,8,5,0.001440649341829086,0.0005146720710095305,0.0,2.0,0.0,2.0,0.0,0.0,1
69.17430710218136,5.7118939437695495,5,0.012681120899533715,0.0014215675075229886,0.0,115.88096217283045,3.94329287820973,3,4,0.000305788506180732,0.00017161967364190937,0.0,3.0,0.0,0.0,0.0,0.0,1
54.62513551267419,2.4679335286188273,6,0.003130146583976823,0.0012845216175210146,0.0,107.36366261799296,1.7655763887122708,3,3,0.0030733308099991953,0.00042287499945672816,1.0,1.0,1.0,3.0,5.0,0.0,1
12.0598219192091,3.3676553603206085,7,0.00274285677993954,0.0017354102916772704,0.0,148.18299319180187,1.560318328550105,3,4,0.003589908103159378,0.00019418993361189859,1.0,99.0,0.0,0.0,0.0,0.0,0
19.133394815349266,3.6279921245333133,7,0.0018065569748882558,0.00012582696025857548,0.0,268.7838685465421,4.227170749683918,2,3,0.006251252332670757,0.004061753109066717,0.0,4.0,0.0,0.0,0.0,0.0,1
12.554694503444306,7.54100810571754,3,0.018613664659473405,0.0001422027527376222,1.0,46.0746440838713,2.225345303804178,5,4,0.02022642835951983,0.0003539764892477571,0.0,2.0,0.0,2.0,1.0,0.0,1
90.93836407420396,7.311599283727383,3,0.00382074867515979,0.0008104393684746852,0.0,18.061728795336986,4.603022307025345,2,2,0.0003457488118844619,0.00037506213210547327,0.0,99.0,0.0,0.0,0.0,0.0,0
40.19173670360799,2.816375459119324,3,0.006721895698251306,0.002206641048332166,0.0,42.07073502443094,4.739976473966412,3,2,0.0038638149046816388,9.19392680161182e-05,0.0,2.0,0.0,1.0,2.0,0.0,1
66.83497417073521,2.025408820588965,3,0.005463087285248082,0.00015853136237199673,0.0,120.40162725134425,3.32343439423604,7,0,0.00428293506575459,0.00022858561735278495,0.0,1.0,1.0,2.0,1.0,0.0,1
200.50124238767805,15.34502887862184,7,0.0015011951992290233,0.0007043278428830385,0.0,113.51235629059912,3.365615843874724,4,1,0.0001724096113978998,9.929099875076318e-05,0.0,2.0,0.0,0.0,1.0,0.0,1
32.93910583866386,5.580857037628936,4,0.0032398408137326593,0.0016273109000064599,0.0,29.565668637994147,2.653156800226091,2,2,0.004210759407477538,0.001029065606202955,1.0,2.0,0.0,4.0,1.0,0.0,1
52.26255799061381,1.891547602063251,5,0.003292197123666821,0.00020833949806729247,0.0,7.907741912479395,1.8624996718371178,1,3,0.0053888523890322036,0.0009676467434174833,0.0,4.0,0.0,0.0,0.0,0.0,0
122.69993180308667,3.077403255364287,2,0.010747265557478137,0.0014837485220191933,0.0,47.78166142726596,4.329367042439177,1,1,0.0166335491665735,0.0014466727811818859,0.0,1.0,1.0,2.0,1.0,0.0,1
30.784412553391522,7.7271537806243975,5,0.008324319868849362,0.0008438995133738851,0.0,43.558757902027516,3.3300514991234844,4,2,0.0007687260395911429,0.0008420915397880655,0.0,99.0,0.0,0.0,0.0,0.0,0
16.40834228401411,13.15604655943013,6,0.0001891604685567793,0.0013835111875151358,1.0,10.379990651628638,2.0484966734811145,1,2,0.0006960072044982307,0.002562883299754117,0.0,2.0,0.0,4.0,0.0,0.0,1
37.371224310964564,11.873603026913269,10,0.0034619638227787533,0.0016436720709525007,0.0,100.05251855130287,3.1104091153179496,1,1,0.0017796834652013963,0.000987759679437141,0.0,1.0,1.0,3.0,0.0,0.0,1
24.064668680005028,5.443905771465318,2,0.0012079371772205575,0.0007849297855023476,0.0,25.010181955253447,6.082314923148587,5,4,0.008116232885857935,8.771368811480222e-05,0.0,4.0,0.0,0.0,0.0,0.0,1
222.39600687044998,4.342056452127182,6,0.007169500124314489,0.0006282589893537372,0.0,67.26549838125817,1.55111421149048,5,5,0.001633066894839874,0.0029341750897728964,0.0,99.0,0.0,0.0,0.0,0.0,0
142.07096643876557,2.34098570635054,7,0.002496002458422455,0.0016415055494059861,0.0,11.420903863807045,3.638401139463552,3,2,0.0004623043735902188,0.0035056668645445013,1.0,99.0,0.0,0.0,0.0,0.0,0
90.27953524164248,4.559507590982971,3,0.0011744578260262449,0.00018019892891681292,0.0,123.26889055900685,1.9753460241774263,3,4,0.00461893433102799,0.0001282549768277196,1.0,1.0,1.0,2.0,2.0,0.0,1
174.12157844166504,2.5148063750211955,5,0.01731710377966773,0.0004056063712016912,0.0,85.65722968092598,3.108356743555161,2,5,0.0027096944310663435,0.0007593317309925971,0.0,1.0,1.0,3.0,3.0,0.0,1
140.2375152592445,3.3867525430291425,2,0.004272753057329276,0.0012044350418087485,0.0,34.50283616354812,1.3302488297849706,6,3,0.00020162862612215036,0.0005638426967119549,0.0,99.0,0.0,0.0,0.0,0.0,0
26.519638108691126,7.077435289306556,4,0.00030897684885333835,1.505843517627631e-05,1.0,64.57232049816577,1.6203373171736424,5,1,0.005447241565141278,0.0005330526985824015,0.0,1.0,1.0,3.0,1.0,1.0,1
188.4650724188449,3.763502463773753,3,0.009449930644442021,0.00017534441879184313,1.0,17.454957135464777,1.5594470327271248,1,0,0.0007198931704720899,0.0007656839601487158,0.0,2.0,0.0,2.0,0.0,0.0,1
72.00799215729376,3.617898094867077,3,0.0011158867422835696,0.000243080687691695,1.0,258.69652487972127,8.801370282937075,3,4,7.961444325464568e-05,0.0006769552203860552,1.0,3.0,0.0,0.0,0.0,0.0,1
141.78786330428528,4.205378644639234,1,0.0023724128460426044,0.00015591857753260524,0.0,100.40990261249553,4.192939638586443,4,6,0.009493643451597873,6.654867794954195e-05,1.0,2.0,0.0,4.0,3.0,0.0,1
191.1394119428985,16.712086293330124,6,0.003640406815826456,0.00037702516685060155,0.0,98.33677041681258,2.2197282145597677,3,1,0.010600713958259973,0.0022002934746007167,0.0,2.0,0.0,3.0,1.0,1.0,1
40.61845731346548,2.2076713903381484,3,0.0071452773509074145,7.885656730800764e-05,1.0,14.990215055774069,2.271171233679842,3,4,0.003717146464052952,0.0010972825331942346,0.0,4.0,0.0,0.0,0.0,0.0,1
19.327372809908066,5.111706101136396,7,0.002510142090421096,0.000234026387382738,0.0,6.073558871628234,5.230875583791396,3,4,0.00719938599707954,1.6624547551337108e-05,0.0,3.0,0.0,0.0,0.0,0.0,1
30.69493969115051,11.247977038186683,6,0.008071972098503575,0.0007077568321479616,0.0,57.82232128850288,4.679074838150826,0,5,0.00218863621812871,0.0006291600643267911,0.0,99.0,0.0,0.0,0.0,0.0,0
54.56461541988915,4.198048998867797,3,0.005861223108591747,1.0779253792286736e-05,0.0,14.337548866999498,3.4336084363995636,3,3,0.0014436165212148298,0.0026719664027633192,0.0,4.0,0.0,0.0,0.0,0.0,1
146.3063781311156,8.595761050795355,3,0.02246274420442939,0.0008174916966261428,0.0,95.9659959743807,7.547894336310323,1,2,0.006377046659204669,6.75372785029546e-05,1.0,4.0,0.0,0.0,0.0,0.0,0
167.70759775038667,1.9555863343554187,2,0.004430421221187073,6.745204922947616e-05,0.0,37.279080900276625,2.2771094636778706,0,0,0.00894964930905441,0.0006717769736060849,0.0,1.0,1.0,3.0,2.0,0.0,1
